Origination Date,DTI,FICO,Number of Loans,color,greenDTI,redDTI
2017-03-01,34,645,40,#D54766,#358C86,#F3865A
2017-03-01,34,650,43,#D54766,#358C86,#F3865A
2017-03-01,34,655,48,#D54766,#358C86,#F3865A
2017-03-01,34,660,48,#D54766,#358C86,#F3865A
2017-03-01,34,665,64,#D64A65,#358C86,#F3865A
2017-03-01,34,670,80,#D74D63,#358C86,#F3865A
2017-03-01,34,675,75,#D74D63,#358C86,#F3865A
2017-03-01,34,680,73,#D74D63,#358C86,#F3865A
2017-03-01,34,685,106,#D9545F,#358C86,#F3865A
2017-03-01,34,690,99,#D85161,#358C86,#F3865A
2017-03-01,34,695,98,#D85161,#358C86,#F3865A
2017-03-01,34,700,117,#DA575D,#358C86,#F3865A
2017-03-01,34,705,97,#D85161,#358C86,#F3865A
2017-03-01,34,710,132,#DB5A5B,#358C86,#F3865A
2017-03-01,34,715,137,#DB5A5B,#358C86,#F3865A
2017-03-01,34,720,137,#DB5A5B,#358C86,#F3865A
2017-03-01,34,725,159,#DC5D59,#358C86,#F3865A
2017-03-01,34,730,134,#DB5A5B,#358C86,#F3865A
2017-03-01,34,735,147,#DC5D59,#358C86,#F3865A
2017-03-01,34,740,150,#DC5D59,#358C86,#F3865A
2017-03-01,34,745,150,#DC5D59,#358C86,#F3865A
2017-03-01,34,750,161,#DD6057,#358C86,#F3865A
2017-03-01,34,755,186,#DE6355,#358C86,#F3865A
2017-03-01,34,760,166,#DD6057,#358C86,#F3865A
2017-03-01,34,765,203,#DF6653,#358C86,#F3865A
2017-03-01,34,770,185,#DE6355,#358C86,#F3865A
2017-03-01,34,775,232,#E06C4F,#358C86,#F3865A
2017-03-01,34,780,228,#E06C4F,#358C86,#F3865A
2017-03-01,34,785,276,#E37548,#358C86,#F3865A
2017-03-01,34,790,248,#E16F4D,#358C86,#F3865A
2017-03-01,34,795,281,#E37548,#358C86,#F3865A
2017-03-01,34,800,291,#E37846,#358C86,#F3865A
2017-03-01,34,805,215,#E06951,#358C86,#F3865A
2017-03-01,34,810,172,#DD6057,#358C86,#F3865A
2017-03-01,34,815,116,#DA575D,#358C86,#F3865A
2017-03-01,34,820,31,#D44368,#358C86,#F3865A
2017-03-01,34,825,11,#D33F6A,#358C86,#F3865A
2017-03-01,36,620,47,#D54766,#278682,#F28055
2017-03-01,36,625,56,#D64A65,#278682,#F28055
2017-03-01,36,630,79,#D74D63,#278682,#F28055
2017-03-01,36,635,86,#D85161,#278682,#F28055
2017-03-01,36,640,102,#D9545F,#278682,#F28055
2017-03-01,36,645,127,#DA575D,#278682,#F28055
2017-03-01,36,650,131,#DB5A5B,#278682,#F28055
2017-03-01,36,655,147,#DC5D59,#278682,#F28055
2017-03-01,36,660,178,#DE6355,#278682,#F28055
2017-03-01,36,665,219,#E06951,#278682,#F28055
2017-03-01,36,670,192,#DF6653,#278682,#F28055
2017-03-01,36,675,240,#E16F4D,#278682,#F28055
2017-03-01,36,680,269,#E37548,#278682,#F28055
2017-03-01,36,685,365,#E6863B,#278682,#F28055
2017-03-01,36,690,344,#E6833D,#278682,#F28055
2017-03-01,36,695,366,#E6863B,#278682,#F28055
2017-03-01,36,700,390,#E78B36,#278682,#F28055
2017-03-01,36,705,438,#E89430,#278682,#F28055
2017-03-01,36,710,431,#E89132,#278682,#F28055
2017-03-01,36,715,452,#E9962E,#278682,#F28055
2017-03-01,36,720,456,#E9962E,#278682,#F28055
2017-03-01,36,725,477,#E9992D,#278682,#F28055
2017-03-01,36,730,476,#E9992D,#278682,#F28055
2017-03-01,36,735,476,#E9992D,#278682,#F28055
2017-03-01,36,740,543,#EAA728,#278682,#F28055
2017-03-01,36,745,559,#EAA928,#278682,#F28055
2017-03-01,36,750,564,#EAA928,#278682,#F28055
2017-03-01,36,755,578,#EAAC28,#278682,#F28055
2017-03-01,36,760,629,#E9B42C,#278682,#F28055
2017-03-01,36,765,697,#E8C139,#278682,#F28055
2017-03-01,36,770,699,#E8C139,#278682,#F28055
2017-03-01,36,775,718,#E8C43D,#278682,#F28055
2017-03-01,36,780,829,#E5D65B,#278682,#F28055
2017-03-01,36,785,723,#E8C43D,#278682,#F28055
2017-03-01,36,790,742,#E7C944,#278682,#F28055
2017-03-01,36,795,849,#E4DB65,#278682,#F28055
2017-03-01,36,800,879,#E3E071,#278682,#F28055
2017-03-01,36,805,605,#EAB12A,#278682,#F28055
2017-03-01,36,810,617,#EAB12A,#278682,#F28055
2017-03-01,36,815,335,#E5803F,#278682,#F28055
2017-03-01,36,820,97,#D85161,#278682,#F28055
2017-03-01,36,825,28,#D44368,#278682,#F28055
2017-03-01,38,620,23,#D44368,#16807E,#F17950
2017-03-01,38,625,21,#D33F6A,#16807E,#F17950
2017-03-01,38,630,45,#D54766,#16807E,#F17950
2017-03-01,38,635,37,#D44368,#16807E,#F17950
2017-03-01,38,640,43,#D54766,#16807E,#F17950
2017-03-01,38,645,47,#D54766,#16807E,#F17950
2017-03-01,38,650,48,#D54766,#16807E,#F17950
2017-03-01,38,655,65,#D64A65,#16807E,#F17950
2017-03-01,38,660,71,#D74D63,#16807E,#F17950
2017-03-01,38,665,76,#D74D63,#16807E,#F17950
2017-03-01,38,670,84,#D85161,#16807E,#F17950
2017-03-01,38,675,78,#D74D63,#16807E,#F17950
2017-03-01,38,680,104,#D9545F,#16807E,#F17950
2017-03-01,38,685,119,#DA575D,#16807E,#F17950
2017-03-01,38,690,137,#DB5A5B,#16807E,#F17950
2017-03-01,38,695,145,#DC5D59,#16807E,#F17950
2017-03-01,38,700,136,#DB5A5B,#16807E,#F17950
2017-03-01,38,705,179,#DE6355,#16807E,#F17950
2017-03-01,38,710,140,#DB5A5B,#16807E,#F17950
2017-03-01,38,715,151,#DC5D59,#16807E,#F17950
2017-03-01,38,720,165,#DD6057,#16807E,#F17950
2017-03-01,38,725,175,#DD6057,#16807E,#F17950
2017-03-01,38,730,165,#DD6057,#16807E,#F17950
2017-03-01,38,735,173,#DD6057,#16807E,#F17950
2017-03-01,38,740,177,#DE6355,#16807E,#F17950
2017-03-01,38,745,204,#DF6653,#16807E,#F17950
2017-03-01,38,750,204,#DF6653,#16807E,#F17950
2017-03-01,38,755,179,#DE6355,#16807E,#F17950
2017-03-01,38,760,237,#E16F4D,#16807E,#F17950
2017-03-01,38,765,233,#E06C4F,#16807E,#F17950
2017-03-01,38,770,274,#E37548,#16807E,#F17950
2017-03-01,38,775,257,#E2724B,#16807E,#F17950
2017-03-01,38,780,242,#E16F4D,#16807E,#F17950
2017-03-01,38,785,256,#E2724B,#16807E,#F17950
2017-03-01,38,790,255,#E2724B,#16807E,#F17950
2017-03-01,38,795,299,#E47A44,#16807E,#F17950
2017-03-01,38,800,298,#E47A44,#16807E,#F17950
2017-03-01,38,805,233,#E06C4F,#16807E,#F17950
2017-03-01,38,810,198,#DF6653,#16807E,#F17950
2017-03-01,38,815,108,#D9545F,#16807E,#F17950
2017-03-01,38,820,26,#D44368,#16807E,#F17950
2017-03-01,38,825,14,#D33F6A,#16807E,#F17950
2017-03-01,40,620,49,#D54766,#007A7A,#F0724B
2017-03-01,40,625,97,#D85161,#007A7A,#F0724B
2017-03-01,40,630,100,#D9545F,#007A7A,#F0724B
2017-03-01,40,635,128,#DA575D,#007A7A,#F0724B
2017-03-01,40,640,129,#DA575D,#007A7A,#F0724B
2017-03-01,40,645,179,#DE6355,#007A7A,#F0724B
2017-03-01,40,650,179,#DE6355,#007A7A,#F0724B
2017-03-01,40,655,216,#E06951,#007A7A,#F0724B
2017-03-01,40,660,231,#E06C4F,#007A7A,#F0724B
2017-03-01,40,665,265,#E2724B,#007A7A,#F0724B
2017-03-01,40,670,301,#E47A44,#007A7A,#F0724B
2017-03-01,40,675,275,#E37548,#007A7A,#F0724B
2017-03-01,40,680,353,#E6833D,#007A7A,#F0724B
2017-03-01,40,685,446,#E89430,#007A7A,#F0724B
2017-03-01,40,690,433,#E89132,#007A7A,#F0724B
2017-03-01,40,695,485,#E99C2B,#007A7A,#F0724B
2017-03-01,40,700,505,#E99E2A,#007A7A,#F0724B
2017-03-01,40,705,556,#EAA728,#007A7A,#F0724B
2017-03-01,40,710,566,#EAA928,#007A7A,#F0724B
2017-03-01,40,715,522,#E9A129,#007A7A,#F0724B
2017-03-01,40,720,558,#EAA928,#007A7A,#F0724B
2017-03-01,40,725,639,#E9B72E,#007A7A,#F0724B
2017-03-01,40,730,584,#EAAC28,#007A7A,#F0724B
2017-03-01,40,735,649,#E9B930,#007A7A,#F0724B
2017-03-01,40,740,606,#EAB12A,#007A7A,#F0724B
2017-03-01,40,745,629,#E9B42C,#007A7A,#F0724B
2017-03-01,40,750,647,#E9B72E,#007A7A,#F0724B
2017-03-01,40,755,619,#E9B42C,#007A7A,#F0724B
2017-03-01,40,760,702,#E8C139,#007A7A,#F0724B
2017-03-01,40,765,716,#E8C43D,#007A7A,#F0724B
2017-03-01,40,770,726,#E8C740,#007A7A,#F0724B
2017-03-01,40,775,782,#E7CE4D,#007A7A,#F0724B
2017-03-01,40,780,809,#E6D356,#007A7A,#F0724B
2017-03-01,40,785,782,#E7CE4D,#007A7A,#F0724B
2017-03-01,40,790,810,#E6D356,#007A7A,#F0724B
2017-03-01,40,795,804,#E6D356,#007A7A,#F0724B
2017-03-01,40,800,916,#E2E481,#007A7A,#F0724B
2017-03-01,40,805,605,#EAB12A,#007A7A,#F0724B
2017-03-01,40,810,608,#EAB12A,#007A7A,#F0724B
2017-03-01,40,815,379,#E78839,#007A7A,#F0724B
2017-03-01,40,820,77,#D74D63,#007A7A,#F0724B
2017-03-01,40,825,38,#D44368,#007A7A,#F0724B
2017-03-01,42,620,22,#D33F6A,#007476,#EF6B47
2017-03-01,42,625,40,#D54766,#007476,#EF6B47
2017-03-01,42,630,35,#D44368,#007476,#EF6B47
2017-03-01,42,635,41,#D54766,#007476,#EF6B47
2017-03-01,42,640,42,#D54766,#007476,#EF6B47
2017-03-01,42,645,66,#D64A65,#007476,#EF6B47
2017-03-01,42,650,46,#D54766,#007476,#EF6B47
2017-03-01,42,655,75,#D74D63,#007476,#EF6B47
2017-03-01,42,660,98,#D85161,#007476,#EF6B47
2017-03-01,42,665,106,#D9545F,#007476,#EF6B47
2017-03-01,42,670,121,#DA575D,#007476,#EF6B47
2017-03-01,42,675,108,#D9545F,#007476,#EF6B47
2017-03-01,42,680,154,#DC5D59,#007476,#EF6B47
2017-03-01,42,685,172,#DD6057,#007476,#EF6B47
2017-03-01,42,690,158,#DC5D59,#007476,#EF6B47
2017-03-01,42,695,198,#DF6653,#007476,#EF6B47
2017-03-01,42,700,194,#DF6653,#007476,#EF6B47
2017-03-01,42,705,222,#E06C4F,#007476,#EF6B47
2017-03-01,42,710,217,#E06951,#007476,#EF6B47
2017-03-01,42,715,224,#E06C4F,#007476,#EF6B47
2017-03-01,42,720,211,#E06951,#007476,#EF6B47
2017-03-01,42,725,212,#E06951,#007476,#EF6B47
2017-03-01,42,730,214,#E06951,#007476,#EF6B47
2017-03-01,42,735,208,#E06951,#007476,#EF6B47
2017-03-01,42,740,236,#E06C4F,#007476,#EF6B47
2017-03-01,42,745,238,#E16F4D,#007476,#EF6B47
2017-03-01,42,750,248,#E16F4D,#007476,#EF6B47
2017-03-01,42,755,260,#E2724B,#007476,#EF6B47
2017-03-01,42,760,250,#E16F4D,#007476,#EF6B47
2017-03-01,42,765,256,#E2724B,#007476,#EF6B47
2017-03-01,42,770,316,#E57D42,#007476,#EF6B47
2017-03-01,42,775,293,#E37846,#007476,#EF6B47
2017-03-01,42,780,276,#E37548,#007476,#EF6B47
2017-03-01,42,785,265,#E2724B,#007476,#EF6B47
2017-03-01,42,790,294,#E37846,#007476,#EF6B47
2017-03-01,42,795,272,#E37548,#007476,#EF6B47
2017-03-01,42,800,342,#E5803F,#007476,#EF6B47
2017-03-01,42,805,243,#E16F4D,#007476,#EF6B47
2017-03-01,42,810,203,#DF6653,#007476,#EF6B47
2017-03-01,42,815,108,#D9545F,#007476,#EF6B47
2017-03-01,42,820,29,#D44368,#007476,#EF6B47
2017-03-01,42,825,11,#D33F6A,#007476,#EF6B47
2017-03-01,44,620,73,#D74D63,#006E72,#EE6443
2017-03-01,44,625,121,#DA575D,#006E72,#EE6443
2017-03-01,44,630,133,#DB5A5B,#006E72,#EE6443
2017-03-01,44,635,169,#DD6057,#006E72,#EE6443
2017-03-01,44,640,189,#DE6355,#006E72,#EE6443
2017-03-01,44,645,266,#E2724B,#006E72,#EE6443
2017-03-01,44,650,288,#E37846,#006E72,#EE6443
2017-03-01,44,655,291,#E37846,#006E72,#EE6443
2017-03-01,44,660,360,#E6863B,#006E72,#EE6443
2017-03-01,44,665,414,#E88E34,#006E72,#EE6443
2017-03-01,44,670,414,#E88E34,#006E72,#EE6443
2017-03-01,44,675,444,#E89430,#006E72,#EE6443
2017-03-01,44,680,534,#EAA428,#006E72,#EE6443
2017-03-01,44,685,599,#EAAF29,#006E72,#EE6443
2017-03-01,44,690,659,#E9B930,#006E72,#EE6443
2017-03-01,44,695,649,#E9B930,#006E72,#EE6443
2017-03-01,44,700,747,#E7C944,#006E72,#EE6443
2017-03-01,44,705,752,#E7C944,#006E72,#EE6443
2017-03-01,44,710,764,#E7CC48,#006E72,#EE6443
2017-03-01,44,715,772,#E7CE4D,#006E72,#EE6443
2017-03-01,44,720,781,#E7CE4D,#006E72,#EE6443
2017-03-01,44,725,867,#E4DD6B,#006E72,#EE6443
2017-03-01,44,730,772,#E7CE4D,#006E72,#EE6443
2017-03-01,44,735,686,#E9BF36,#006E72,#EE6443
2017-03-01,44,740,789,#E6D151,#006E72,#EE6443
2017-03-01,44,745,719,#E8C43D,#006E72,#EE6443
2017-03-01,44,750,756,#E7CC48,#006E72,#EE6443
2017-03-01,44,755,747,#E7C944,#006E72,#EE6443
2017-03-01,44,760,841,#E5D860,#006E72,#EE6443
2017-03-01,44,765,796,#E6D151,#006E72,#EE6443
2017-03-01,44,770,762,#E7CC48,#006E72,#EE6443
2017-03-01,44,775,860,#E4DB65,#006E72,#EE6443
2017-03-01,44,780,817,#E5D65B,#006E72,#EE6443
2017-03-01,44,785,881,#E3E071,#006E72,#EE6443
2017-03-01,44,790,874,#E4DD6B,#006E72,#EE6443
2017-03-01,44,795,821,#E5D65B,#006E72,#EE6443
2017-03-01,44,800,834,#E5D860,#006E72,#EE6443
2017-03-01,44,805,634,#E9B72E,#006E72,#EE6443
2017-03-01,44,810,549,#EAA728,#006E72,#EE6443
2017-03-01,44,815,356,#E6833D,#006E72,#EE6443
2017-03-01,44,820,77,#D74D63,#006E72,#EE6443
2017-03-01,44,825,21,#D33F6A,#006E72,#EE6443
2017-03-01,46,635,9,#D33F6A,#00686E,#EC5D40
2017-03-01,46,645,10,#D33F6A,#00686E,#EC5D40
2017-03-01,46,655,9,#D33F6A,#00686E,#EC5D40
2017-03-01,46,660,14,#D33F6A,#00686E,#EC5D40
2017-03-01,46,665,23,#D44368,#00686E,#EC5D40
2017-03-01,46,670,17,#D33F6A,#00686E,#EC5D40
2017-03-01,46,675,15,#D33F6A,#00686E,#EC5D40
2017-03-01,46,680,20,#D33F6A,#00686E,#EC5D40
2017-03-01,46,685,22,#D33F6A,#00686E,#EC5D40
2017-03-01,46,690,32,#D44368,#00686E,#EC5D40
2017-03-01,46,695,30,#D44368,#00686E,#EC5D40
2017-03-01,46,700,34,#D44368,#00686E,#EC5D40
2017-03-01,46,705,41,#D54766,#00686E,#EC5D40
2017-03-01,46,710,45,#D54766,#00686E,#EC5D40
2017-03-01,46,715,50,#D54766,#00686E,#EC5D40
2017-03-01,46,720,34,#D44368,#00686E,#EC5D40
2017-03-01,46,725,44,#D54766,#00686E,#EC5D40
2017-03-01,46,730,45,#D54766,#00686E,#EC5D40
2017-03-01,46,735,37,#D44368,#00686E,#EC5D40
2017-03-01,46,740,48,#D54766,#00686E,#EC5D40
2017-03-01,46,745,61,#D64A65,#00686E,#EC5D40
2017-03-01,46,750,71,#D74D63,#00686E,#EC5D40
2017-03-01,46,755,51,#D54766,#00686E,#EC5D40
2017-03-01,46,760,79,#D74D63,#00686E,#EC5D40
2017-03-01,46,765,67,#D64A65,#00686E,#EC5D40
2017-03-01,46,770,101,#D9545F,#00686E,#EC5D40
2017-03-01,46,775,88,#D85161,#00686E,#EC5D40
2017-03-01,46,780,112,#D9545F,#00686E,#EC5D40
2017-03-01,46,785,102,#D9545F,#00686E,#EC5D40
2017-03-01,46,790,107,#D9545F,#00686E,#EC5D40
2017-03-01,46,795,120,#DA575D,#00686E,#EC5D40
2017-03-01,46,800,107,#D9545F,#00686E,#EC5D40
2017-03-01,46,805,79,#D74D63,#00686E,#EC5D40
2017-03-01,46,810,82,#D74D63,#00686E,#EC5D40
2017-03-01,46,815,49,#D54766,#00686E,#EC5D40
2017-03-01,46,820,23,#D44368,#00686E,#EC5D40
2017-03-01,48,620,10,#D33F6A,#00636B,#EB553D
2017-03-01,48,625,15,#D33F6A,#00636B,#EB553D
2017-03-01,48,630,15,#D33F6A,#00636B,#EB553D
2017-03-01,48,635,20,#D33F6A,#00636B,#EB553D
2017-03-01,48,640,24,#D44368,#00636B,#EB553D
2017-03-01,48,645,30,#D44368,#00636B,#EB553D
2017-03-01,48,650,30,#D44368,#00636B,#EB553D
2017-03-01,48,655,28,#D44368,#00636B,#EB553D
2017-03-01,48,660,41,#D54766,#00636B,#EB553D
2017-03-01,48,665,45,#D54766,#00636B,#EB553D
2017-03-01,48,670,47,#D54766,#00636B,#EB553D
2017-03-01,48,675,51,#D54766,#00636B,#EB553D
2017-03-01,48,680,50,#D54766,#00636B,#EB553D
2017-03-01,48,685,72,#D74D63,#00636B,#EB553D
2017-03-01,48,690,101,#D9545F,#00636B,#EB553D
2017-03-01,48,695,86,#D85161,#00636B,#EB553D
2017-03-01,48,700,100,#D9545F,#00636B,#EB553D
2017-03-01,48,705,104,#D9545F,#00636B,#EB553D
2017-03-01,48,710,137,#DB5A5B,#00636B,#EB553D
2017-03-01,48,715,120,#DA575D,#00636B,#EB553D
2017-03-01,48,720,140,#DB5A5B,#00636B,#EB553D
2017-03-01,48,725,127,#DA575D,#00636B,#EB553D
2017-03-01,48,730,148,#DC5D59,#00636B,#EB553D
2017-03-01,48,735,149,#DC5D59,#00636B,#EB553D
2017-03-01,48,740,187,#DE6355,#00636B,#EB553D
2017-03-01,48,745,168,#DD6057,#00636B,#EB553D
2017-03-01,48,750,189,#DE6355,#00636B,#EB553D
2017-03-01,48,755,176,#DE6355,#00636B,#EB553D
2017-03-01,48,760,195,#DF6653,#00636B,#EB553D
2017-03-01,48,765,210,#E06951,#00636B,#EB553D
2017-03-01,48,770,218,#E06951,#00636B,#EB553D
2017-03-01,48,775,275,#E37548,#00636B,#EB553D
2017-03-01,48,780,252,#E2724B,#00636B,#EB553D
2017-03-01,48,785,292,#E37846,#00636B,#EB553D
2017-03-01,48,790,289,#E37846,#00636B,#EB553D
2017-03-01,48,795,301,#E47A44,#00636B,#EB553D
2017-03-01,48,800,313,#E57D42,#00636B,#EB553D
2017-03-01,48,805,225,#E06C4F,#00636B,#EB553D
2017-03-01,48,810,202,#DF6653,#00636B,#EB553D
2017-03-01,48,815,143,#DB5A5B,#00636B,#EB553D
2017-03-01,48,820,37,#D44368,#00636B,#EB553D
2017-03-01,48,825,9,#D33F6A,#00636B,#EB553D
2017-03-01,50,650,8,#D33F6A,#005D67,#EA4C3B
2017-03-01,50,655,10,#D33F6A,#005D67,#EA4C3B
2017-03-01,50,660,13,#D33F6A,#005D67,#EA4C3B
2017-03-01,50,665,12,#D33F6A,#005D67,#EA4C3B
2017-03-01,50,670,14,#D33F6A,#005D67,#EA4C3B
2017-03-01,50,675,10,#D33F6A,#005D67,#EA4C3B
2017-03-01,50,680,12,#D33F6A,#005D67,#EA4C3B
2017-03-01,50,685,28,#D44368,#005D67,#EA4C3B
2017-03-01,50,690,24,#D44368,#005D67,#EA4C3B
2017-03-01,50,695,23,#D44368,#005D67,#EA4C3B
2017-03-01,50,700,29,#D44368,#005D67,#EA4C3B
2017-03-01,50,705,34,#D44368,#005D67,#EA4C3B
2017-03-01,50,710,28,#D44368,#005D67,#EA4C3B
2017-03-01,50,715,37,#D44368,#005D67,#EA4C3B
2017-03-01,50,720,29,#D44368,#005D67,#EA4C3B
2017-03-01,50,725,29,#D44368,#005D67,#EA4C3B
2017-03-01,50,730,27,#D44368,#005D67,#EA4C3B
2017-03-01,50,735,26,#D44368,#005D67,#EA4C3B
2017-03-01,50,740,43,#D54766,#005D67,#EA4C3B
2017-03-01,50,745,42,#D54766,#005D67,#EA4C3B
2017-03-01,50,750,48,#D54766,#005D67,#EA4C3B
2017-03-01,50,755,38,#D44368,#005D67,#EA4C3B
2017-03-01,50,760,38,#D44368,#005D67,#EA4C3B
2017-03-01,50,765,50,#D54766,#005D67,#EA4C3B
2017-03-01,50,770,55,#D64A65,#005D67,#EA4C3B
2017-03-01,50,775,52,#D54766,#005D67,#EA4C3B
2017-03-01,50,780,59,#D64A65,#005D67,#EA4C3B
2017-03-01,50,785,53,#D54766,#005D67,#EA4C3B
2017-03-01,50,790,67,#D64A65,#005D67,#EA4C3B
2017-03-01,50,795,56,#D64A65,#005D67,#EA4C3B
2017-03-01,50,800,69,#D74D63,#005D67,#EA4C3B
2017-03-01,50,805,61,#D64A65,#005D67,#EA4C3B
2017-03-01,50,810,63,#D64A65,#005D67,#EA4C3B
2017-03-01,50,815,34,#D44368,#005D67,#EA4C3B
2017-03-01,50,820,13,#D33F6A,#005D67,#EA4C3B
2017-04-01,4,795,14,#D33F6A,#C8E8D4,#FAD6B8
2017-04-01,8,685,11,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,700,9,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,725,8,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,730,8,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,740,11,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,745,10,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,760,8,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,765,15,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,770,17,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,775,20,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,780,22,#D44368,#B4DCC7,#F9CDAB
2017-04-01,8,785,13,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,790,23,#D44368,#B4DCC7,#F9CDAB
2017-04-01,8,795,23,#D44368,#B4DCC7,#F9CDAB
2017-04-01,8,800,36,#D44368,#B4DCC7,#F9CDAB
2017-04-01,8,805,14,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,8,810,32,#D44368,#B4DCC7,#F9CDAB
2017-04-01,8,815,21,#D33F6A,#B4DCC7,#F9CDAB
2017-04-01,10,760,8,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,770,17,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,775,8,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,780,19,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,785,15,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,790,15,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,795,18,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,800,23,#D44368,#AAD5C1,#F9C8A4
2017-04-01,10,805,15,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,810,22,#D44368,#AAD5C1,#F9C8A4
2017-04-01,10,815,14,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,10,820,10,#D33F6A,#AAD5C1,#F9C8A4
2017-04-01,12,670,8,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,685,11,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,695,17,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,700,14,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,710,15,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,715,21,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,720,18,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,725,14,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,730,19,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,735,19,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,740,13,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,12,745,30,#D44368,#A1CFBB,#F9C39D
2017-04-01,12,750,24,#D44368,#A1CFBB,#F9C39D
2017-04-01,12,755,28,#D44368,#A1CFBB,#F9C39D
2017-04-01,12,760,31,#D44368,#A1CFBB,#F9C39D
2017-04-01,12,765,52,#D64A65,#A1CFBB,#F9C39D
2017-04-01,12,770,57,#D64A65,#A1CFBB,#F9C39D
2017-04-01,12,775,51,#D64A65,#A1CFBB,#F9C39D
2017-04-01,12,780,65,#D74D63,#A1CFBB,#F9C39D
2017-04-01,12,785,78,#D74D63,#A1CFBB,#F9C39D
2017-04-01,12,790,93,#D85161,#A1CFBB,#F9C39D
2017-04-01,12,795,108,#D9545F,#A1CFBB,#F9C39D
2017-04-01,12,800,157,#DD6057,#A1CFBB,#F9C39D
2017-04-01,12,805,111,#DA575D,#A1CFBB,#F9C39D
2017-04-01,12,810,138,#DC5D59,#A1CFBB,#F9C39D
2017-04-01,12,815,85,#D85161,#A1CFBB,#F9C39D
2017-04-01,12,820,27,#D44368,#A1CFBB,#F9C39D
2017-04-01,12,825,8,#D33F6A,#A1CFBB,#F9C39D
2017-04-01,14,680,8,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,700,16,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,705,15,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,710,16,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,715,8,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,720,12,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,725,12,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,730,14,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,735,14,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,740,8,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,745,18,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,750,13,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,755,17,#D33F6A,#98C9B6,#F9BE97
2017-04-01,14,760,23,#D44368,#98C9B6,#F9BE97
2017-04-01,14,765,24,#D44368,#98C9B6,#F9BE97
2017-04-01,14,770,28,#D44368,#98C9B6,#F9BE97
2017-04-01,14,775,37,#D54766,#98C9B6,#F9BE97
2017-04-01,14,780,46,#D54766,#98C9B6,#F9BE97
2017-04-01,14,785,38,#D54766,#98C9B6,#F9BE97
2017-04-01,14,790,45,#D54766,#98C9B6,#F9BE97
2017-04-01,14,795,48,#D54766,#98C9B6,#F9BE97
2017-04-01,14,800,89,#D85161,#98C9B6,#F9BE97
2017-04-01,14,805,63,#D64A65,#98C9B6,#F9BE97
2017-04-01,14,810,84,#D85161,#98C9B6,#F9BE97
2017-04-01,14,815,38,#D54766,#98C9B6,#F9BE97
2017-04-01,14,820,11,#D33F6A,#98C9B6,#F9BE97
2017-04-01,16,630,10,#D33F6A,#8EC3B0,#F8B990
2017-04-01,16,635,11,#D33F6A,#8EC3B0,#F8B990
2017-04-01,16,640,13,#D33F6A,#8EC3B0,#F8B990
2017-04-01,16,645,12,#D33F6A,#8EC3B0,#F8B990
2017-04-01,16,650,11,#D33F6A,#8EC3B0,#F8B990
2017-04-01,16,655,13,#D33F6A,#8EC3B0,#F8B990
